1,11456
1,4589
1,1371
1,426
1,410
1,260
1,237
1,144
1,57
1,47
1,43
1,40
1,36
1,33
1,26
1,20
2,15
1,14
2,13
1,12
7,11
5,10
1,9
3,8
3,7
12,6
33,5
38,4
127,3
616,2
6072,1
