1,18228
1,4168
1,1176
1,742
1,351
1,350
1,256
1,71
1,70
1,56
1,55
1,51
1,47
1,46
1,44
1,35
1,30
1,29
1,28
1,21
3,18
1,17
2,16
1,15
2,14
2,13
5,12
3,11
4,10
8,9
15,8
9,7
21,6
38,5
82,4
206,3
786,2
8606,1
