1,16769
1,4041
1,2321
1,520
1,314
1,313
1,267
1,106
1,63
1,50
1,45
1,43
1,36
1,32
1,30
2,28
1,27
1,25
1,23
2,21
2,20
1,19
1,18
1,17
2,16
2,14
2,13
3,12
3,11
11,10
9,9
14,8
11,7
25,6
42,5
83,4
206,3
786,2
7676,1
