1,9157
1,4105
1,807
1,520
1,319
1,131
1,116
1,108
1,49
1,44
1,37
1,31
1,26
1,19
1,18
5,17
1,16
1,15
1,14
1,13
4,12
2,11
1,10
2,8
4,7
6,6
11,5
34,4
68,3
385,2
4303,1
