1,12378
1,2853
1,594
1,456
1,214
1,192
1,124
1,90
1,41
2,38
2,34
1,24
1,19
3,18
5,17
2,16
2,15
3,14
2,13
1,12
4,11
6,9
9,8
11,7
17,6
22,5
43,4
139,3
493,2
6068,1
