1,11396
1,4458
1,803
1,349
1,326
1,194
1,185
1,122
1,69
1,64
1,35
1,29
1,25
1,23
3,19
1,17
1,16
2,15
2,14
2,13
2,12
2,10
3,9
2,8
5,7
16,6
20,5
50,4
112,3
558,2
6328,1
