1,11210
1,4510
1,704
1,496
1,273
1,161
1,144
1,121
1,79
1,34
1,32
1,26
1,24
1,22
1,20
1,19
1,17
1,15
2,14
1,13
2,11
3,10
1,9
4,8
7,7
19,6
16,5
42,4
79,3
414,2
6950,1
