1,9288
1,3045
1,544
1,295
1,238
1,162
1,146
1,115
1,39
1,33
1,28
2,27
1,23
1,20
1,19
1,14
1,13
2,12
2,10
4,9
4,8
8,7
5,6
16,5
29,4
78,3
419,2
5542,1
