1,12008
1,3670
1,512
1,402
1,292
1,239
1,233
1,182
1,59
1,54
1,46
1,38
1,30
1,25
1,24
1,22
1,20
1,19
1,18
2,15
2,12
4,11
4,10
1,9
1,8
12,7
9,6
22,5
38,4
116,3
621,2
5425,1
