1,12696
1,4598
1,2078
1,820
1,382
1,166
1,143
1,137
1,59
1,42
1,30
1,26
1,24
1,22
1,20
1,18
2,14
1,12
1,11
4,10
2,9
7,8
6,7
17,6
16,5
24,4
93,3
399,2
6818,1
