1,7048
1,2103
1,399
1,196
1,118
1,109
1,90
1,63
1,57
1,31
2,28
1,25
1,23
1,21
1,16
1,15
2,14
1,13
1,12
2,11
3,9
1,8
7,7
12,6
5,5
23,4
65,3
364,2
2984,1
