1,5329
1,2346
1,333
1,142
1,125
1,93
1,65
1,60
1,35
1,31
2,24
1,23
1,18
1,17
2,15
2,13
1,12
3,11
3,10
2,8
2,7
4,6
6,5
20,4
47,3
229,2
2764,1
